settlement-id,settlement-start-date,settlement-end-date,deposit-date,total-amount,currency,transaction-type,order-id,merchant-order-id,adjustment-id,shipment-id,marketplace-name,amount-type,amount-description,amount,fulfillment-id,posted-date,posted-date-time,order-item-code,merchant-order-item-id,merchant-adjustment-item-id,sku,quantity-purchased,promotion-id
18181632932,03.08.2022 03:12:00 UTC,10.08.2022 03:12:00 UTC,12.08.2022 03:12:00 UTC,195879.84,INR,,,,,,,,,,,,,,,,,,
18181632932,,,,,,Order,406-3656072-4916304,406-3656072-4916304,,UVXpKWxcY,Amazon.in,ItemPrice,Principal,422.88,AFN,09.08.2022,09.08.2022 10:23:58 UTC,1.76465E+13,,,AFWM00024BRBL,1,
18181632932,,,,,,Order,406-3656072-4916304,406-3656072-4916304,,UVXpKWxcY,Amazon.in,ItemPrice,Product Tax,76.12,AFN,09.08.2022,09.08.2022 10:23:58 UTC,1.76465E+13,,,AFWM00024BRBL,1,
18181632932,,,,,,Order,406-3656072-4916304,406-3656072-4916304,,UVXpKWxcY,Amazon.in,ItemTCS,TCS-IGST,-4.23,AFN,09.08.2022,09.08.2022 10:23:58 UTC,1.76465E+13,,,AFWM00024BRBL,1,
18181632932,,,,,,Order,406-3656072-4916304,406-3656072-4916304,,UVXpKWxcY,Amazon.in,ItemFees,FBA Weight Handling Fee,-38.5,AFN,09.08.2022,09.08.2022 10:23:58 UTC,1.76465E+13,,,AFWM00024BRBL,1,
18181632932,,,,,,Order,406-3656072-4916304,406-3656072-4916304,,UVXpKWxcY,Amazon.in,ItemFees,FBA Weight Handling Fee CGST,-3.47,AFN,09.08.2022,09.08.2022 10:23:58 UTC,1.76465E+13,,,AFWM00024BRBL,1,
18181632932,,,,,,Order,406-3656072-4916304,406-3656072-4916304,,UVXpKWxcY,Amazon.in,ItemFees,FBA Weight Handling Fee SGST,-3.47,AFN,09.08.2022,09.08.2022 10:23:58 UTC,1.76465E+13,,,AFWM00024BRBL,1,
18181632932,,,,,,Order,406-3656072-4916304,406-3656072-4916304,,UVXpKWxcY,Amazon.in,ItemFees,Technology Fee,-13,AFN,09.08.2022,09.08.2022 10:23:58 UTC,1.76465E+13,,,AFWM00024BRBL,1,
18181632932,,,,,,Order,406-3656072-4916304,406-3656072-4916304,,UVXpKWxcY,Amazon.in,ItemFees,Technology Fee CGST,-1.17,AFN,09.08.2022,09.08.2022 10:23:58 UTC,1.76465E+13,,,AFWM00024BRBL,1,
18181632932,,,,,,Order,406-3656072-4916304,406-3656072-4916304,,UVXpKWxcY,Amazon.in,ItemFees,Technology Fee SGST,-1.17,AFN,09.08.2022,09.08.2022 10:23:58 UTC,1.76465E+13,,,AFWM00024BRBL,1,
18181632932,,,,,,Order,406-3656072-4916304,406-3656072-4916304,,UVXpKWxcY,Amazon.in,ItemFees,Fixed closing fee,-12,AFN,09.08.2022,09.08.2022 10:23:58 UTC,1.76465E+13,,,AFWM00024BRBL,1,
18181632932,,,,,,Order,406-3656072-4916304,406-3656072-4916304,,UVXpKWxcY,Amazon.in,ItemFees,Fixed closing fee CGST,-1.08,AFN,09.08.2022,09.08.2022 10:23:58 UTC,1.76465E+13,,,AFWM00024BRBL,1,
18181632932,,,,,,Order,406-3656072-4916304,406-3656072-4916304,,UVXpKWxcY,Amazon.in,ItemFees,Fixed closing fee SGST,-1.08,AFN,09.08.2022,09.08.2022 10:23:58 UTC,1.76465E+13,,,AFWM00024BRBL,1,
18181632932,,,,,,Order,171-3441275-0796311,171-3441275-0796311,,UGdkZ6Xvy,Amazon.in,ItemPrice,Principal,422.88,AFN,05.08.2022,05.08.2022 10:41:45 UTC,4.84589E+13,,,AFAT0023V1MRBL,1,
18181632932,,,,,,Order,171-3441275-0796311,171-3441275-0796311,,UGdkZ6Xvy,Amazon.in,ItemPrice,Product Tax,76.12,AFN,05.08.2022,05.08.2022 10:41:45 UTC,4.84589E+13,,,AFAT0023V1MRBL,1,
18181632932,,,,,,Order,171-3441275-0796311,171-3441275-0796311,,UGdkZ6Xvy,Amazon.in,ItemTCS,TCS-IGST,-4.23,AFN,05.08.2022,05.08.2022 10:41:45 UTC,4.84589E+13,,,AFAT0023V1MRBL,1,
18181632932,,,,,,Order,171-3441275-0796311,171-3441275-0796311,,UGdkZ6Xvy,Amazon.in,ItemFees,FBA Weight Handling Fee,-60,AFN,05.08.2022,05.08.2022 10:41:45 UTC,4.84589E+13,,,AFAT0023V1MRBL,1,
18181632932,,,,,,Order,171-3441275-0796311,171-3441275-0796311,,UGdkZ6Xvy,Amazon.in,ItemFees,FBA Weight Handling Fee CGST,-5.4,AFN,05.08.2022,05.08.2022 10:41:45 UTC,4.84589E+13,,,AFAT0023V1MRBL,1,
18181632932,,,,,,Order,171-3441275-0796311,171-3441275-0796311,,UGdkZ6Xvy,Amazon.in,ItemFees,FBA Weight Handling Fee SGST,-5.4,AFN,05.08.2022,05.08.2022 10:41:45 UTC,4.84589E+13,,,AFAT0023V1MRBL,1,
18181632932,,,,,,Order,171-3441275-0796311,171-3441275-0796311,,UGdkZ6Xvy,Amazon.in,ItemFees,Technology Fee,-13,AFN,05.08.2022,05.08.2022 10:41:45 UTC,4.84589E+13,,,AFAT0023V1MRBL,1,
18181632932,,,,,,Order,171-3441275-0796311,171-3441275-0796311,,UGdkZ6Xvy,Amazon.in,ItemFees,Technology Fee CGST,-1.17,AFN,05.08.2022,05.08.2022 10:41:45 UTC,4.84589E+13,,,AFAT0023V1MRBL,1,
