settlement-id,settlement-start-date,settlement-end-date,deposit-date,total-amount,currency,transaction-type,order-id,merchant-order-id,adjustment-id,shipment-id,marketplace-name,amount-type,amount-description,amount,fulfillment-id,posted-date,posted-date-time,order-item-code,merchant-order-item-id,merchant-adjustment-item-id,sku,quantity-purchased,promotion-id
18681182832,26.10.2022 03:12:00 UTC,02.11.2022 03:12:00 UTC,04.11.2022 03:12:00 UTC,123299.23,INR,,,,,,,,,,,,,,,,,,
18681182832,,,,,,Order,406-5132477-2600318,,,DFYDLxgQQ,Amazon.in,ItemPrice,Principal,499.16,MFN,26.10.2022,26.10.2022 09:28:08 UTC,4.94952E+13,,,YOUTHFACE50MLP1,1,
18681182832,,,,,,Order,406-5132477-2600318,,,DFYDLxgQQ,Amazon.in,ItemPrice,Product Tax,89.84,MFN,26.10.2022,26.10.2022 09:28:08 UTC,4.94952E+13,,,YOUTHFACE50MLP1,1,
18681182832,,,,,,Order,406-5132477-2600318,,,DFYDLxgQQ,Amazon.in,ItemTCS,TCS-SGST,-2.5,MFN,26.10.2022,26.10.2022 09:28:08 UTC,4.94952E+13,,,YOUTHFACE50MLP1,1,
18681182832,,,,,,Order,406-5132477-2600318,,,DFYDLxgQQ,Amazon.in,ItemTCS,TCS-CGST,-2.5,MFN,26.10.2022,26.10.2022 09:28:08 UTC,4.94952E+13,,,YOUTHFACE50MLP1,1,
18681182832,,,,,,Order,406-5132477-2600318,,,DFYDLxgQQ,Amazon.in,ItemTDS,TDS (Section 194-O),-5,MFN,26.10.2022,26.10.2022 09:28:08 UTC,4.94952E+13,,,YOUTHFACE50MLP1,1,
18681182832,,,,,,Order,406-5132477-2600318,,,DFYDLxgQQ,Amazon.in,ItemFees,Commission,-35.34,MFN,26.10.2022,26.10.2022 09:28:08 UTC,4.94952E+13,,,YOUTHFACE50MLP1,1,
18681182832,,,,,,Order,406-5132477-2600318,,,DFYDLxgQQ,Amazon.in,ItemFees,Commission CGST,-3.18,MFN,26.10.2022,26.10.2022 09:28:08 UTC,4.94952E+13,,,YOUTHFACE50MLP1,1,
18681182832,,,,,,Order,406-5132477-2600318,,,DFYDLxgQQ,Amazon.in,ItemFees,Commission SGST,-3.18,MFN,26.10.2022,26.10.2022 09:28:08 UTC,4.94952E+13,,,YOUTHFACE50MLP1,1,
18681182832,,,,,,Order,406-5132477-2600318,,,DFYDLxgQQ,Amazon.in,ItemFees,Fixed closing fee,-30,MFN,26.10.2022,26.10.2022 09:28:08 UTC,4.94952E+13,,,YOUTHFACE50MLP1,1,
18681182832,,,,,,Order,406-5132477-2600318,,,DFYDLxgQQ,Amazon.in,ItemFees,Fixed closing fee CGST,-2.7,MFN,26.10.2022,26.10.2022 09:28:08 UTC,4.94952E+13,,,YOUTHFACE50MLP1,1,
18681182832,,,,,,Order,406-5132477-2600318,,,DFYDLxgQQ,Amazon.in,ItemFees,Fixed closing fee SGST,-2.7,MFN,26.10.2022,26.10.2022 09:28:08 UTC,4.94952E+13,,,YOUTHFACE50MLP1,1,
18681182832,,,,,,Order,406-5376521-6227567,,,DrlnJWgPQ,Amazon.in,ItemPrice,Principal,473.73,MFN,26.10.2022,26.10.2022 09:27:58 UTC,5.80633E+13,,,SILKA135GPACK3,1,
18681182832,,,,,,Order,406-5376521-6227567,,,DrlnJWgPQ,Amazon.in,ItemPrice,Product Tax,85.27,MFN,26.10.2022,26.10.2022 09:27:58 UTC,5.80633E+13,,,SILKA135GPACK3,1,
18681182832,,,,,,Order,406-5376521-6227567,,,DrlnJWgPQ,Amazon.in,ItemTCS,TCS-IGST,-4.74,MFN,26.10.2022,26.10.2022 09:27:58 UTC,5.80633E+13,,,SILKA135GPACK3,1,
18681182832,,,,,,Order,406-5376521-6227567,,,DrlnJWgPQ,Amazon.in,ItemTDS,TDS (Section 194-O),-4.74,MFN,26.10.2022,26.10.2022 09:27:58 UTC,5.80633E+13,,,SILKA135GPACK3,1,
18681182832,,,,,,Order,406-5376521-6227567,,,DrlnJWgPQ,Amazon.in,ItemFees,Commission,-33.54,MFN,26.10.2022,26.10.2022 09:27:58 UTC,5.80633E+13,,,SILKA135GPACK3,1,
18681182832,,,,,,Order,406-5376521-6227567,,,DrlnJWgPQ,Amazon.in,ItemFees,Commission CGST,-3.02,MFN,26.10.2022,26.10.2022 09:27:58 UTC,5.80633E+13,,,SILKA135GPACK3,1,
18681182832,,,,,,Order,406-5376521-6227567,,,DrlnJWgPQ,Amazon.in,ItemFees,Commission SGST,-3.02,MFN,26.10.2022,26.10.2022 09:27:58 UTC,5.80633E+13,,,SILKA135GPACK3,1,
18681182832,,,,,,Order,406-5376521-6227567,,,DrlnJWgPQ,Amazon.in,ItemFees,Fixed closing fee,-30,MFN,26.10.2022,26.10.2022 09:27:58 UTC,5.80633E+13,,,SILKA135GPACK3,1,
18681182832,,,,,,Order,406-5376521-6227567,,,DrlnJWgPQ,Amazon.in,ItemFees,Fixed closing fee CGST,-2.7,MFN,26.10.2022,26.10.2022 09:27:58 UTC,5.80633E+13,,,SILKA135GPACK3,1,
18681182832,,,,,,Order,406-5376521-6227567,,,DrlnJWgPQ,Amazon.in,ItemFees,Fixed closing fee SGST,-2.7,MFN,26.10.2022,26.10.2022 09:27:58 UTC,5.80633E+13,,,SILKA135GPACK3,1,
18681182832,,,,,,Order,404-6962374-0850735,,,DLbDw18GQ,Amazon.in,ItemPrice,Principal,253.39,MFN,26.10.2022,26.10.2022 09:28:17 UTC,4.23275E+12,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,404-6962374-0850735,,,DLbDw18GQ,Amazon.in,ItemPrice,Product Tax,45.61,MFN,26.10.2022,26.10.2022 09:28:17 UTC,4.23275E+12,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,404-6962374-0850735,,,DLbDw18GQ,Amazon.in,ItemTCS,TCS-IGST,-2.53,MFN,26.10.2022,26.10.2022 09:28:17 UTC,4.23275E+12,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,404-6962374-0850735,,,DLbDw18GQ,Amazon.in,ItemTDS,TDS (Section 194-O),-2.54,MFN,26.10.2022,26.10.2022 09:28:17 UTC,4.23275E+12,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,404-6962374-0850735,,,DLbDw18GQ,Amazon.in,ItemFees,Commission,-10.47,MFN,26.10.2022,26.10.2022 09:28:17 UTC,4.23275E+12,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,404-6962374-0850735,,,DLbDw18GQ,Amazon.in,ItemFees,Commission CGST,-0.94,MFN,26.10.2022,26.10.2022 09:28:17 UTC,4.23275E+12,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,404-6962374-0850735,,,DLbDw18GQ,Amazon.in,ItemFees,Commission SGST,-0.94,MFN,26.10.2022,26.10.2022 09:28:17 UTC,4.23275E+12,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,404-6962374-0850735,,,DLbDw18GQ,Amazon.in,ItemFees,Fixed closing fee,-6,MFN,26.10.2022,26.10.2022 09:28:17 UTC,4.23275E+12,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,404-6962374-0850735,,,DLbDw18GQ,Amazon.in,ItemFees,Fixed closing fee CGST,-0.54,MFN,26.10.2022,26.10.2022 09:28:17 UTC,4.23275E+12,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,404-6962374-0850735,,,DLbDw18GQ,Amazon.in,ItemFees,Fixed closing fee SGST,-0.54,MFN,26.10.2022,26.10.2022 09:28:17 UTC,4.23275E+12,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,171-6760379-3645905,,,DrVVR08TQ,Amazon.in,ItemPrice,Principal,253.39,MFN,26.10.2022,26.10.2022 09:28:27 UTC,5.99598E+13,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,171-6760379-3645905,,,DrVVR08TQ,Amazon.in,ItemPrice,Product Tax,45.61,MFN,26.10.2022,26.10.2022 09:28:27 UTC,5.99598E+13,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,171-6760379-3645905,,,DrVVR08TQ,Amazon.in,ItemTCS,TCS-IGST,-2.53,MFN,26.10.2022,26.10.2022 09:28:27 UTC,5.99598E+13,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,171-6760379-3645905,,,DrVVR08TQ,Amazon.in,ItemTDS,TDS (Section 194-O),-2.54,MFN,26.10.2022,26.10.2022 09:28:27 UTC,5.99598E+13,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,171-6760379-3645905,,,DrVVR08TQ,Amazon.in,ItemFees,Commission,-10.47,MFN,26.10.2022,26.10.2022 09:28:27 UTC,5.99598E+13,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,171-6760379-3645905,,,DrVVR08TQ,Amazon.in,ItemFees,Commission CGST,-0.94,MFN,26.10.2022,26.10.2022 09:28:27 UTC,5.99598E+13,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,171-6760379-3645905,,,DrVVR08TQ,Amazon.in,ItemFees,Commission SGST,-0.94,MFN,26.10.2022,26.10.2022 09:28:27 UTC,5.99598E+13,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,171-6760379-3645905,,,DrVVR08TQ,Amazon.in,ItemFees,Fixed closing fee,-6,MFN,26.10.2022,26.10.2022 09:28:27 UTC,5.99598E+13,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,171-6760379-3645905,,,DrVVR08TQ,Amazon.in,ItemFees,Fixed closing fee CGST,-0.54,MFN,26.10.2022,26.10.2022 09:28:27 UTC,5.99598E+13,,,TIBETCREAM50GM,1,
18681182832,,,,,,Order,171-6760379-3645905,,,DrVVR08TQ,Amazon.in,ItemFees,Fixed closing fee SGST,-0.54,MFN,26.10.2022,26.10.2022 09:28:27 UTC,5.99598E+13,,,TIBETCREAM50GM,1,
18681182832,,,,,,Refund,405-3771336-2181935,405-3771336-2181935,amzn1:crow:dkiH3h3NQdmGk3TeklDbeA,,Amazon.in,ItemPrice,Product Tax,-97.47,AFN,26.10.2022,26.10.2022 06:38:13 UTC,6.79918E+13,,1.42723E+13,MARYAMBODYLOTION40MLP1,,
18681182832,,,,,,Refund,405-3771336-2181935,405-3771336-2181935,amzn1:crow:dkiH3h3NQdmGk3TeklDbeA,,Amazon.in,ItemPrice,Shipping tax,-6.1,AFN,26.10.2022,26.10.2022 06:38:13 UTC,6.79918E+13,,1.42723E+13,MARYAMBODYLOTION40MLP1,,
18681182832,,,,,,Refund,405-3771336-2181935,405-3771336-2181935,amzn1:crow:dkiH3h3NQdmGk3TeklDbeA,,Amazon.in,ItemPrice,Shipping,-33.9,AFN,26.10.2022,26.10.2022 06:38:13 UTC,6.79918E+13,,1.42723E+13,MARYAMBODYLOTION40MLP1,,
18681182832,,,,,,Refund,405-3771336-2181935,405-3771336-2181935,amzn1:crow:dkiH3h3NQdmGk3TeklDbeA,,Amazon.in,ItemPrice,Principal,-541.53,AFN,26.10.2022,26.10.2022 06:38:13 UTC,6.79918E+13,,1.42723E+13,MARYAMBODYLOTION40MLP1,,
18681182832,,,,,,Refund,405-3771336-2181935,405-3771336-2181935,amzn1:crow:dkiH3h3NQdmGk3TeklDbeA,,Amazon.in,ItemTCS,TCS-IGST,5.42,AFN,26.10.2022,26.10.2022 06:38:13 UTC,6.79918E+13,,1.42723E+13,MARYAMBODYLOTION40MLP1,,
18681182832,,,,,,Refund,405-3771336-2181935,405-3771336-2181935,amzn1:crow:dkiH3h3NQdmGk3TeklDbeA,,Amazon.in,ItemFees,Commission,38.34,AFN,26.10.2022,26.10.2022 06:38:13 UTC,6.79918E+13,,1.42723E+13,MARYAMBODYLOTION40MLP1,,
18681182832,,,,,,Refund,405-3771336-2181935,405-3771336-2181935,amzn1:crow:dkiH3h3NQdmGk3TeklDbeA,,Amazon.in,ItemFees,Commission CGST,3.45,AFN,26.10.2022,26.10.2022 06:38:13 UTC,6.79918E+13,,1.42723E+13,MARYAMBODYLOTION40MLP1,,
18681182832,,,,,,Refund,405-3771336-2181935,405-3771336-2181935,amzn1:crow:dkiH3h3NQdmGk3TeklDbeA,,Amazon.in,ItemFees,Commission SGST,3.45,AFN,26.10.2022,26.10.2022 06:38:13 UTC,6.79918E+13,,1.42723E+13,MARYAMBODYLOTION40MLP1,,
18681182832,,,,,,Refund,405-3771336-2181935,405-3771336-2181935,amzn1:crow:dkiH3h3NQdmGk3TeklDbeA,,Amazon.in,ItemFees,Fixed closing fee,30,AFN,26.10.2022,26.10.2022 06:38:13 UTC,6.79918E+13,,1.42723E+13,MARYAMBODYLOTION40MLP1,,
18681182832,,,,,,Refund,405-3771336-2181935,405-3771336-2181935,amzn1:crow:dkiH3h3NQdmGk3TeklDbeA,,Amazon.in,ItemFees,Fixed closing fee CGST,2.7,AFN,26.10.2022,26.10.2022 06:38:13 UTC,6.79918E+13,,1.42723E+13,MARYAMBODYLOTION40MLP1,,
18681182832,,,,,,Refund,405-3771336-2181935,405-3771336-2181935,amzn1:crow:dkiH3h3NQdmGk3TeklDbeA,,Amazon.in,ItemFees,Fixed closing fee SGST,2.7,AFN,26.10.2022,26.10.2022 06:38:13 UTC,6.79918E+13,,1.42723E+13,MARYAMBODYLOTION40MLP1,,
18681182832,,,,,,Refund,405-3771336-2181935,405-3771336-2181935,amzn1:crow:dkiH3h3NQdmGk3TeklDbeA,,Amazon.in,Promotion,Shipping tax discount,6.1,AFN,26.10.2022,26.10.2022 06:38:13 UTC,6.79918E+13,,1.42723E+13,MARYAMBODYLOTION40MLP1,,IN Core Free Shipping 2015/04/08 23-48-5-108
18681182832,,,,,,Refund,405-3771336-2181935,405-3771336-2181935,amzn1:crow:dkiH3h3NQdmGk3TeklDbeA,,Amazon.in,Promotion,Shipping discount,33.9,AFN,26.10.2022,26.10.2022 06:38:13 UTC,6.79918E+13,,1.42723E+13,MARYAMBODYLOTION40MLP1,,IN Core Free Shipping 2015/04/08 23-48-5-108
18681182832,,,,,,Refund,171-6777988-8662734,171-6777988-8662734,amzn1:crow:pegmE0CDRgCoDoGSTcdEgA,,Amazon.in,ItemPrice,Product Tax,-60.86,AFN,26.10.2022,26.10.2022 03:23:00 UTC,6.95106E+13,,1.42656E+13,AFVS222BLBL,,
18681182832,,,,,,Refund,171-6777988-8662734,171-6777988-8662734,amzn1:crow:pegmE0CDRgCoDoGSTcdEgA,,Amazon.in,ItemPrice,Shipping tax,-6.1,AFN,26.10.2022,26.10.2022 03:23:00 UTC,6.95106E+13,,1.42656E+13,AFVS222BLBL,,
